date,equity,cash,returns,drawdown
2025-06-03,148888.9927244688470,986.7238324688470,0.002907858456659670158065148,-0.0900842087365596843527716831
2025-06-04,148907.5708454688470,986.7238324688470,0.000124778337606060101635727,-0.0899706709567643294843533936
2025-06-05,148172.9595434688470,986.7238324688470,-0.0049333374913647226888061866,-0.0944601527639748075214378952
2025-06-06,149636.8964124688470,986.7238324688470,0.009879919207326970503037989,-0.0855134922342676715405613702
2025-06-09,148773.8174494688470,986.7238324688470,-0.0057678218654104744692963453,-0.0907880875093817281263408892
2025-06-10,147078.3617964688470,986.7238324688470,-0.0113961964683460713600365534,-0.1011496450954854893625208109
2025-06-11,149654.7616624688470,986.7238324688470,0.017517191750920466699152737,-0.0854043110732401939198154483
2025-06-12,149571.6324474688470,986.7238324688470,-0.0005554732377142100054679208,-0.0859123445017677996372096186
2025-06-13,149314.8527304688470,986.7238324688470,-0.0017167674966052388044209973,-0.0874816204777752516840027590
2025-06-16,151162.6430014688470,986.7238324688470,0.012375127036661799872735556,-0.0761890896078989548908125024
2025-06-17,150391.1533334688470,986.7238324688470,-0.0051037058672790170581230497,-0.0809039487715234912676726746
2025-06-18,150250.7054644688470,986.7238324688470,-0.0009338838481315375641255511,-0.0817622777286472416926012326
2025-06-20,150343.1873674688470,986.7238324688470,0.000615517263057843266152580,-0.0811970865589983106305396809
2025-06-23,152704.3480464688470,986.7238324688470,0.015705139157578524803987747,-0.0667671589450188031141183927
2025-06-24,154968.4485484688470,986.7238324688470,0.014826693090042338986201397,-0.0529304020291483329597904450
2025-06-25,153017.4756584688470,986.7238324688470,-0.0125894845581408927840082652,-0.0648535201082870734284094225
2025-06-26,155360.8664324688470,986.7238324688470,0.015314530343124919964964914,-0.0505321909667189779946783324
2025-06-27,155423.6524724688470,986.7238324688470,0.000404130341454367390006139,-0.0501484822168544280446211945
2025-06-30,157706.6680984688470,986.7238324688470,0.014688984525083173427382278,-0.0361961279710110380261080781
2025-07-01,152547.5994694688470,986.7238324688470,-0.0327130659166471142320549221,-0.0677251075674150738044960216
2025-07-02,152150.3457676190230,1159.3655836190230,-0.0026041294863465293387291702,-0.0701528721041793070799893393
2025-07-03,155532.2640556190230,1159.3655836190230,0.022227476848230386451021662,-0.0494847165964814334923618812
2025-07-07,157757.1951016190230,1159.3655836190230,0.014305270096269895830066181,-0.0358873387367615741303145943
2025-07-08,155924.5062936190230,1159.3655836190230,-0.0116171487888046988287033955,-0.0470875789718270792876182795
2025-07-09,158285.4555876190230,1159.3655836190230,0.015141617890096973906528876,-0.0326589432098912763572991380
2025-07-10,156551.8355126190230,1159.3655836190230,-0.0109524912984841706634935614,-0.0432537377170514241267603358
2025-07-11,156125.1145286190230,1159.3655836190230,-0.0027257488396908876402136938,-0.0458615877313477648643754603
2025-07-14,158984.6655766190230,1159.3655836190230,0.018315765894767818886659803,-0.0283858119410296675973040516
2025-07-15,157932.9242156190230,1159.3655836190230,-0.0066153635458203188050826917,-0.0348133930213167876342673029
2025-07-16,157368.3975796190230,1159.3655836190230,-0.0035744708635247966704195067,-0.0382634244258264499566517697
2025-07-17,158538.5968696190230,1159.3655836190230,0.007436050109158345819272698,-0.0311119030580465430262832013
2025-07-18,161053.8954896190230,1159.3655836190230,0.015865528455941634835503002,-0.0157399813853908431875963257
2025-07-21,160587.3238126190230,1159.3655836190230,-0.0028969909456805010741035912,-0.0185913737475126873594604064
2025-07-22,157989.6166976190230,1159.3655836190230,-0.0161762899668913408024122570,-0.0344669242617814116098880748
2025-07-23,163256.2953226190230,1159.3655836190230,0.033335599738051464595125551,-0.0022803001151224271093407341
2025-07-24,162533.9158886190230,1159.3655836190230,-0.0044248182440528217374472641,-0.0066950284456239393816070451
2025-07-25,164288.1058336190230,1159.3655836190230,0.010792762454588914394464177,0
2025-07-28,164390.5147416190230,1159.3655836190230,0.000623349496181503840497963,0
2025-07-29,163755.6847646190230,1159.3655836190230,-0.0038617190170478797546458859,-0.0038617190170478797546458859
2025-07-30,166999.9547726190230,1159.3655836190230,0.019811648143166969109615199,0
2025-07-31,166391.1745306190230,1159.3655836190230,-0.0036453916579132773821643892,-0.0036453916579132773821643892
2025-08-01,165100.7265596190230,1159.3655836190230,-0.0077555073136558330092591770,-0.0113726271099050240061854552
2025-08-04,168716.5762875171330,915.8030095171330,0.021900871081826532503190100,0
2025-08-05,170581.9995265171330,915.8030095171330,0.011056549866333539637268643,0
2025-08-06,169775.0253055171330,915.8030095171330,-0.0047307114656875334309804402,-0.0047307114656875334309804402
2025-08-07,169691.6356395171330,915.8030095171330,-0.0004911774617611563896899109,-0.0052195653085986490181204822
2025-08-08,168611.8283065171330,915.8030095171330,-0.0063633503733435558739524758,-0.0115497017590870426064149572
2025-08-11,167330.4457785171330,915.8030095171330,-0.0075996004602393152097370334,-0.0190615291005223730986813639
2025-08-12,170015.3988555171330,915.8030095171330,0.016045813208158619936323118,-0.0033215736277726149548567173
2025-08-13,167923.0809725171330,915.8030095171330,-0.0123066374992191046707297761,-0.0155873337244277559222417477
2025-08-14,163501.4609075171330,915.8030095171330,-0.0263312228396027196240412232,-0.0415081230062573136954155294
2025-08-15,163339.2861685171330,915.8030095171330,-0.0009918855654245953241138478,-0.0424588372636241338304580184
2025-08-18,165139.5070505171330,915.8030095171330,0.011021358818372159470341115,-0.0319054325257452466565341636
2025-08-19,160329.7236185171330,915.8030095171330,-0.0291255770221516971821298871,-0.0601017454154432866950099862
2025-08-20,159987.3448905171330,915.8030095171330,-0.0021354663394458523583175316,-0.0621088665006125158388943221
2025-08-21,159171.6487865171330,915.8030095171330,-0.0050985039132826338598024871,-0.0668907081149922281011284065
2025-08-22,161037.5368955171330,915.8030095171330,0.011722490300408654041844668,-0.0559523434916490368960076476
2025-08-25,160457.5197965171330,915.8030095171330,-0.0036017509344813269458693857,-0.0593525680206728967314295671
2025-08-26,163198.0584545171330,915.8030095171330,0.017079527724692437402911399,-0.0432867541270212358114343653
2025-08-27,163093.3503775171330,915.8030095171330,-0.0006416012420220174614266151,-0.0439005825338322547577647142
2025-08-28,165549.9228695171330,915.8030095171330,0.015062370638126551576205184,-0.0294994587410599494651562034
2025-08-29,161821.8974855171330,915.8030095171330,-0.0225190402954059298465097604,-0.0513541995363832856278905681
2025-09-02,159949.9102485171330,915.8030095171330,-0.0115681948246067293029663528,-0.0623283189756914045086871388
2025-09-03,160071.0801981835385,1194.6410921835385,0.000757549344530056370718565,-0.0616179864083470434359498122
2025-09-04,161787.3399201835385,1194.6410921835385,0.010721860062886461648383509,-0.0515567857730877187578196089
2025-09-05,159656.5917751835385,1194.6410921835385,-0.0131700548760563538405887583,-0.0640478349512794258355195030
2025-09-08,161402.9998951835385,1194.6410921835385,0.010938528128291509490699358,-0.0538098958671586584056567089
2025-09-09,163383.9805301835385,1194.6410921835385,0.012273505673912290570433382,-0.0421968262554845691441518347
2025-09-10,168413.1225501835385,1194.6410921835385,0.030781120668503463589131249,-0.0127145711877790512402552470
2025-09-11,167991.2322301835385,1194.6410921835385,-0.0025050917268889520938467060,-0.0151878117475745573958441203
2025-09-12,169264.2407381835385,1194.6410921835385,0.007577827075258957263173041,-0.0077250752833903066734501875
2025-09-15,169952.5314381835385,1194.6410921835385,0.004066368046778658306004839,-0.0036901202359029862990823316
2025-09-16,168813.2984561835385,1194.6410921835385,-0.0067032422074535012962853359,-0.0103686266736406044265398853
2025-09-17,168500.2104691835385,1194.6410921835385,-0.0018546405399528626935465266,-0.0122040371382208966548598646
2025-09-18,172171.4905641835385,1194.6410921835385,0.021787985218400831657390828,0
2025-09-19,173565.5611961835385,1194.6410921835385,0.008096988807100479897195275,0
2025-09-22,175077.4102141835385,1194.6410921835385,0.008710535705243601195255073,0
2025-09-23,174538.4593351835385,1194.6410921835385,-0.0030783576153009487242610058,-0.0030783576153009487242610058
2025-09-24,169921.5691381835385,1194.6410921835385,-0.0264519935295964037838260787,-0.0294489224491756279969156363
2025-09-25,167095.3819151835385,1194.6410921835385,-0.0166323041702945278026499129,-0.0455914231838080518625507171
2025-09-26,168655.8643351835385,1194.6410921835385,0.009338872218455983995835933,-0.0366783234407232029490178624
2025-09-29,169418.8912041835385,1194.6410921835385,0.004524164469511564355409181,-0.0323200977389234116589429471
2025-09-30,169728.9002041835385,1194.6410921835385,0.001829837261928348669100416,-0.0305494009961469112182424317
2025-10-01,169200.0230471835385,1194.6410921835385,-0.0031160112176757276077867481,-0.0335702199376253710032387888
2025-10-02,170658.1093649830820,1616.0202499830820,0.008617530255258522804255734,-0.0252419820683550177138568216
2025-10-03,168670.6405259830820,1616.0202499830820,-0.0116459091595198689460833566,-0.0365939253977005946724678351
2025-10-06,167294.0683669830820,1616.0202499830820,-0.0081613027300263569102822095,-0.0444565740244763168809184283
2025-10-07,168392.2295839830820,1616.0202499830820,0.006564256746933960790354390,-0.0381841416435280938197791893
2025-10-08,170810.3785469830820,1616.0202499830820,0.014360217030049980516633732,-0.0243722571745853460884262470
2025-10-09,170781.9214709830820,1616.0202499830820,-0.0001666003918618598466949835,-0.0245347971388513619913679296
2025-10-10,162966.1118989830820,1616.0202499830820,-0.0457648532390353448138193187,-0.0691768189875776699407800647
2025-10-13,167459.0091509830820,1616.0202499830820,0.027569518592828598616816985,-0.0435144719920198323289683606
2025-10-14,168199.7799469830820,1616.0202499830820,0.004423594763612341866126457,-0.0392833676188527453039075669
2025-10-15,166365.7495539830820,1616.0202499830820,-0.0109038810489412659603566252,-0.0497589075000762098304943417
2025-10-16,163655.1793199830820,1616.0202499830820,-0.0162928381669116477681175525,-0.0652410318397267896822105794
2025-10-17,163273.8198089830820,1616.0202499830820,-0.0023302624003995342869744378,-0.0674192655166669397757782921
2025-10-20,164488.5108109830820,1616.0202499830820,0.007439594439703122037825949,-0.0604812430698304815362821787
2025-10-21,164888.4682689830820,1616.0202499830820,0.002431522153298590097062907,-0.0581967823989152210812681053
2025-10-22,161906.1208629830820,1616.0202499830820,-0.0180870587088897399675512598,-0.0752312324878873003663244711
2025-10-23,165802.7419979830820,1616.0202499830820,0.024067163824507960463305607,-0.0529746710603849691482938897
2025-10-24,168575.2102419830820,1616.0202499830820,0.016721486089981104572333505,-0.0371390001956614164085534821
2025-10-27,171184.7399469830820,1616.0202499830820,0.015479913691070726092767198,-0.0222339950221921878508226229
2025-10-28,167953.9514529830820,1616.0202499830820,-0.0188731103893991610812957007,-0.0406874807691401643205417421
2025-10-29,168828.4191859830820,1616.0202499830820,0.005206592196461646919694397,-0.0356927316925448059081960340
2025-10-30,166036.3622229830820,1616.0202499830820,-0.0165378375066359059543207519,-0.0516402886022814522901734688
2025-10-31,168988.0800519830820,1616.0202499830820,0.017777538543249397775003399,-0.0347807872800436356040705862
2025-11-03,169334.8406959830820,1616.0202499830820,0.002051982861118557040637893,-0.0328001739983199384182353539
2025-11-04,162724.0966806422705,1317.0360776422705,-0.0390394793426443982078999083,-0.0705591516257217834742065284
2025-11-05,168038.3055656422705,1317.0360776422705,0.032657786974411765816361028,-0.0402056703941980592882083976
2025-11-06,163197.1461306422705,1317.0360776422705,-0.0288098562926109464974002913,-0.0678572071006040771934271432
2025-11-07,164844.4270126422705,1317.0360776422705,0.010093809365277269165761108,-0.0584483354478604446704018965
2025-11-10,171667.7265236422705,1317.0360776422705,0.041392357840988501331266888,-0.0194752920229399157847143482
2025-11-11,166946.7044416422705,1317.0360776422705,-0.0275009297181425396264112889,-0.0464406331039192827425441683
2025-11-12,165536.0875146422705,1317.0360776422705,-0.0084495044793956618461888258,-0.0544977372458774081501133252
2025-11-13,157577.8671276422705,1317.0360776422705,-0.0480754408690254104887490159,-0.0999531753704429555751794561
2025-11-14,158590.5659846422705,1317.0360776422705,0.006426656709217208441534859,-0.0941688834063277685878422878
2025-11-17,157539.3474236422705,1317.0360776422705,-0.0066285062700501289987481590,-0.1001731906422754344229924338
2025-11-18,154935.7679456422705,1317.0360776422705,-0.0165265346123255249581399961,-0.1150442095522243110300129327
2025-11-19,157861.4785156422705,1317.0360776422705,0.018883377342709254312673743,-0.0983332554295834248397179538
2025-11-20,149865.8202506422705,1317.0360776422705,-0.0506498376943031199217142407,-0.1440025296964256932785801104
2025-11-21,150252.3780886422705,1317.0360776422705,0.002579359572139287399909469,-0.1417946044276711534827572845
2025-11-24,158132.9163406422705,1317.0360776422705,0.052448675703161452133247334,-0.0967828679485946866394228354
2025-11-25,159887.5769006422705,1317.0360776422705,0.011096112059428507562295520,-0.0867606694373566573624669627
2025-11-26,165795.0146006422705,1317.0360776422705,0.036947446540333864707138585,-0.0530188080928631059576340738
2025-11-28,167765.3362306422705,1317.0360776422705,0.011884082490333018761330671,-0.0417648054914448081855798501
2025-12-01,166113.7163806422705,1317.0360776422705,-0.0098448218631372569886426526,-0.0511984602843702143557062630
2025-12-02,167383.8295992177480,659.8795012177480,0.007646046613423956855660669,-0.0439438794848160873325949555
